ప్రభుత్వాధి	15
ప్రభుత్వాధికారం	10
ప్రభుత్వాధికారాన్ని	8
ప్రభుత్వాధికారి	16
ప్రభుత్వాధికారిని	3
ప్రభుత్వాధికారుల	14
ప్రభుత్వాధికారులకు	8
ప్రభుత్వాధికారులతో	3
ప్రభుత్వాధికారులను	3
ప్రభుత్వాధికారులు	25
ప్రభుత్వాధికారులే	2
ప్రభుత్వాధినేత	7
ప్రభుత్వాధినేతల	6
ప్రభుత్వాధినేతలు	10
ప్రభుత్వాధీనంలో	14
ప్రభుత్వాని	10
ప్రభుత్వానిక	2
ప్రభుత్వానికి	1420
ప్రభుత్వానికీ	51
ప్రభుత్వానికుంది	2
ప్రభుత్వానికే	14
ప్రభుత్వానికైనా	9
ప్రభుత్వానికో	5
ప్రభుత్వానిదా	2
ప్రభుత్వానిది	13
ప్రభుత్వానిదే	20
ప్రభుత్వానివి	5
ప్రభుత్వాన్ని	727
ప్రభుత్వాన్నీ	12
ప్రభుత్వాన్నే	9
ప్రభుత్వాల	242
ప్రభుత్వాలకి	4
ప్రభుత్వాలకు	105
ప్రభుత్వాలకూ	4
ప్రభుత్వాలకే	2
ప్రభుత్వాలచే	6
ప్రభుత్వాలతో	31
ప్రభుత్వాలది	4
ప్రభుత్వాలను	99
ప్రభుత్వాలనూ	7
ప్రభుత్వాలన్నీ	6
ప్రభుత్వాలపై	15
ప్రభుత్వాలయితే	2
ప్రభుత్వాలలో	19
ప్రభుత్వాలు	727
ప్రభుత్వాలుగా	6
ప్రభుత్వాలూ	19
ప్రభుత్వాలే	24
ప్రభుత్వాల్ని	10
ప్రభుత్వాల్లో	6
ప్రభుత్వు	7
ప్రభుత్వేతర	47
ప్రభుత్వోద్యోగ	7
ప్రభుత్వోద్యోగం	11
ప్రభుత్వోద్యోగంలో	6
ప్రభుత్వోద్యోగము	6
ప్రభుత్వోద్యోగాన్ని	3
ప్రభుత్వోద్యోగాల	7
ప్రభుత్వోద్యోగాలలో	6
ప్రభుత్వోద్యోగాలు	8
ప్రభుత్వోద్యోగి	27
ప్రభుత్వోద్యోగిగా	7
ప్రభుత్వోద్యోగుల	23
ప్రభుత్వోద్యోగులకు	10
ప్రభుత్వోద్యోగులతో	3
ప్రభుత్వోద్యోగులు	34
ప్రభుత్వోద్యోగులూ	4
ప్రభుత్వోన్నత	11
ప్రభుత్వ్	8
ప్రభుదత్త	2
ప్రభుదాస్	3
ప్రభుదేవా	3
ప్రభుని	28
ప్రభున్	3
ప్రభుపాదుల	3
ప్రభుపాదులు	9
ప్రభుభక్తి	12
ప్రభుల	4
ప్రభులింగ	3
ప్రభులు	3
ప్రభువగు	41
ప్రభువని	9
ప్రభువయిన	6
ప్రభువయ్యాడు	4
ప్రభువర్గం	5
ప్రభువా	30
ప్రభువు	1278
ప్రభువుకి	11
ప్రభువుకు	68
ప్రభువుకూ	4
ప్రభువుకే	4
ప్రభువుగా	38
ప్రభువుతో	15
ప్రభువున	11
ప్రభువునందు	3
ప్రభువునకు	32
ప్రభువునని	2
ప్రభువుని	15
ప్రభువును	107
ప్రభువుపట్ల	3
ప్రభువుయొక్క	8
ప్రభువుల	281
ప్రభువులకు	74
ప్రభువులకును	5
ప్రభువులగు	8
ప్రభువులచే	4
ప్రభువులతో	9
ప్రభువులను	43
ప్రభువులలో	17
ప్రభువులవారు	4
ప్రభువులా	2
ప్రభువులు	340
ప్రభువులుగా	6
ప్రభువులూ	6
ప్రభువులే	8
ప్రభువులై	7
ప్రభువులైన	11
ప్రభువులో	2
ప్రభువుల్లో	5
ప్రభువువు	3
ప్రభువూ	4
ప్రభువెక్కిన	6
ప్రభువే	18
ప్రభువేనని	2
ప్రభువై	21
ప్రభువైన	86
ప్రభువైనవాడు	4
ప్రభూ	751
ప్రభూత	15
ప్రభూతం	9
ప్రభృత	7
ప్రభృతి	82
ప్రభృతు	30
ప్రభృతుల	110
ప్రభృతులకు	12
ప్రభృతులతో	13
ప్రభృతులను	9
ప్రభృతులు	334
ప్రభృతులెందరో	2
ప్రభో	56
ప్రభోదం	3
ప్రభోదము	3
ప్రభోదాత్మకమైన	2
ప్రభోదాలు	4
ప్రభోదించాడు	4
ప్రభోదించిన	3
ప్రమ	103
ప్రమఖ	7
ప్రమతి	13
ప్రమథ	13
ప్రమథగణాలకు	3
ప్రమథగణాలను	3
ప్రమథగణాలు	5
ప్రమద	14
ప్రమదం	4
ప్రమదలు	5
ప్రమదా	9
ప్రమదావనం	7
ప్రమదావనంలో	6
ప్రమదావనము	8
ప్రమద్వర	14
ప్రమద్వరను	4
ప్రమధ	11
ప్రమని	3
ప్రమర	3
ప్రమహంస	2
ప్రమా	242
ప్రమాం	12
ప్రమాణ	564
ప్రమాణం	642
ప్రమాణంగా	138
ప్రమాణంతో	11
ప్రమాణంపై	3
ప్రమాణంలో	65
ప్రమాణంలోకి	3
ప్రమాణకోటి	3
ప్రమాణత	2
ప్రమాణన	4
ప్రమాణపత్రం	3
ప్రమాణపత్రము	2
ప్రమాణపద్ధతిలో	2
ప్రమాణపు	7
ప్రమాణపూర్తిగా	2
ప్రమాణపూర్వకంగా	3
ప్రమాణపూర్వకముగా	3
ప్రమాణమని	21
ప్రమాణము	639
ప్రమాణముగల	8
ప్రమాణముగా	82
ప్రమాణముచే	16
ప్రమాణముతో	9
ప్రమాణమున	15
ప్రమాణమునకు	24
ప్రమాణమును	52
ప్రమాణమున్న	2
ప్రమాణముల	55
ప్రమాణములకు	8
ప్రమాణములతో	10
ప్రమాణములను	48
ప్రమాణములలో	15
ప్రమాణములు	157
ప్రమాణములుగా	18
ప్రమాణములును	5
ప్రమాణములే	3
ప్రమాణములైన	3
ప్రమాణములో	44
ప్రమాణమూ	12
ప్రమాణమే	7
ప్రమాణమై	4
ప్రమాణమైతే	3
ప్రమాణమైన	11
ప్రమాణమైనది	2
ప్రమాణవాదము	3
ప్రమాణస్వీకారం	19
ప్రమాణా	15
ప్రమాణాని	7
ప్రమాణానికి	26
ప్రమాణాన్ని	80
ప్రమాణాల	93
ప్రమాణాలకి	2
ప్రమాణాలకు	51
ప్రమాణాలతో	65
ప్రమాణాలని	7
ప్రమాణాలను	173
ప్రమాణాలనే	8
ప్రమాణాలన్ని	2
ప్రమాణాలపై	7
ప్రమాణాలలో	28
ప్రమాణాలు	388
ప్రమాణాలుగా	16
ప్రమాణాలున్న	3
ప్రమాణాలూ	7
ప్రమాణాలే	13
ప్రమాణాలేమిటి	2
ప్రమాణాల్ని	16
ప్రమాణాల్లో	15
ప్రమాణిక	6
ప్రమాణికం	6
ప్రమాణిత	4
ప్రమాణితము	2
ప్రమాణీకరణ	6
ప్రమాణీకరణం	3
ప్రమాణీకరించడానికి	3
ప్రమాణీకరించు	4
ప్రమాణీకరించేందుకు	2
ప్రమాణీకృత	2
ప్రమాణేన	6
ప్రమాథి	4
ప్రమాద	270
ప్రమాదం	2061
ప్రమాదంగా	38
ప్రమాదంతో	10
ప్రమాదంనుండి	9
ప్రమాదంలా	4
ప్రమాదంలో	331
ప్రమాదంలోకి	15
ప్రమాదంలోని	2
ప్రమాదంలోనూ	2
ప్రమాదంలోనే	3
ప్రమాదంవుంది	5
ప్రమాదకర	118
ప్రమాదకరం	130
ప్రమాదకరంగా	95
ప్రమాదకరంగానే	2
ప్రమాదకరమని	35
ప్రమాదకరమనీ	5
ప్రమాదకరమయిన	16
ప్రమాదకరమా	3
ప్రమాదకరము	6
ప్రమాదకరమే	7
ప్రమాదకరమై	4
ప్రమాదకరమైంది	10
ప్రమాదకరమైన	273
ప్రమాదకరమైనదని	4
ప్రమాదకరమైనది	39
ప్రమాదకరమైనదిగా	5
ప్రమాదకరమైనవి	22
ప్రమాదకరమో	11
ప్రమాదకారి	22
ప్రమాదకారిగా	6
ప్రమాదకారులు	5
ప్రమాదకారులుగా	3
ప్రమాదపు	9
ప్రమాదపుటంచుల్లో	2
ప్రమాదభరిత	2
ప్రమాదభరితం	3
ప్రమాదభరితంగా	2
ప్రమాదభరితమైన	9
ప్రమాదమని	53
ప్రమాదమా	19
ప్రమాదము	176
ప్రమాదముంటుంది	6
ప్రమాదముందని	8
ప్రమాదముంది	50
ప్రమాదమునకు	13
ప్రమాదమును	12
ప్రమాదమున్న	3
ప్రమాదమున్నదని	4
ప్రమాదమున్నది	21
ప్రమాదముల	8
ప్రమాదములకు	10
ప్రమాదములను	11
ప్రమాదములు	31
ప్రమాదములో	5
ప్రమాదమూ	39
ప్రమాదమే	64
ప్రమాదమేనని	4
ప్రమాదమేమీ	19
ప్రమాదమేమో	3
ప్రమాదమైన	8
ప్రమాదమైనది	7
ప్రమాదమో	24
ప్రమాదరహిత	3
ప్రమాదరహితంగా	2
ప్రమాదరహితమైన	7
ప్రమాదవ	10
ప్రమాదవశమున	8
ప్రమాదవశాత్తు	34
ప్రమాదవశాత్తూ	32
ప్రమాదవశాన	4
ప్రమాదస్థాయికి	3
ప్రమాదస్థితి	4
ప్రమాదస్థితిలో	9
ప్రమాదహేతువు	3
ప్రమాదా	16
ప్రమాదానికి	152
ప్రమాదాన్ని	305
ప్రమాదాన్నీ	5
ప్రమాదాన్నుంచి	2
ప్రమాదాన్నుండి	3
ప్రమాదాల	68
ప్రమాదాలకి	9
ప్రమాదాలకు	43
ప్రమాదాలతో	3
ప్రమాదాలని	4
ప్రమాదాలను	66
ప్రమాదాలనుంచి	3
ప్రమాదాలనుండి	3
ప్రమాదాలనూ	5
ప్రమాదాలన్నీ	2
ప్రమాదాలలో	11
ప్రమాదాలు	211
ప్రమాదాలుగా	3
ప్రమాదాలూ	4
ప్రమాదాలే	7
ప్రమాదాలో	3
ప్రమాదాల్ని	13
ప్రమాదాల్లో	22
ప్రమాది	10
ప్రమాదీచ	11
ప్రమాదే	2
ప్రమాదో	14
ప్రమాధ	2
ప్రమాధం	30
ప్రమాధంలో	5
ప్రమాధకరమైన	8
ప్రమాధము	9
ప్రమాధి	5
ప్రమాన	5
ప్రమిద	45
ప్రమిదను	7
ప్రమిదల	3
ప్రమిదలలో	3
ప్రమిదలు	16
ప్రమిదలో	20
ప్రమిదలోని	4
ప్రమిదల్లో	5
ప్రమిదె	3
ప్రమిల	9
ప్రమీ	4
ప్రమీల	126
ప్రమీలకి	3
ప్రమీలను	2
ప్రమీలమ్మ	3
ప్రమీలా	28
ప్రమీలాదేవి	4
ప్రమీలాబాయి	2
ప్రమీలార్జునీయం	5
ప్రమీలార్జునీయంలో	4
ప్రమీలార్జునీయము	6
ప్రము	232
ప్రముక	6
ప్రముఖ	2913
ప్రముఖం	5
ప్రముఖంగా	267
ప్రముఖకవి	6
ప్రముఖడు	2
ప్రముఖనటి	3
ప్రముఖనటుడు	4
ప్రముఖనటులు	3
ప్రముఖపాత్ర	104
ప్రముఖమయిన	6
ప్రముఖమయినవి	3
ప్రముఖము	9
ప్రముఖముగా	21
ప్రముఖమైంది	12
ప్రముఖమైన	87
ప్రముఖమైనది	31
ప్రముఖమైనదిగా	9
ప్రముఖమైనవి	18
ప్రముఖల	4
ప్రముఖలు	12
ప్రముఖల్లో	4
ప్రముఖవ్యక్తి	7
ప్రముఖవ్యక్తులు	3
ప్రముఖస్థానం	20
ప్రముఖస్థానము	14
ప్రముఖస్థానాన్ని	4
ప్రముఖా	5
ప్రముఖాంధ్ర	2
ప్రముఖు	41
ప్రముఖుడి	4
ప్రముఖుడిగా	7
ప్రముఖుడు	173
ప్రముఖుడుగా	16
ప్రముఖుడై	3
ప్రముఖుడైన	19
ప్రముఖుని	16
ప్రముఖునిగా	3
ప్రముఖురాలు	5
ప్రముఖుల	248
ప్రముఖులంతా	22
ప్రముఖులందరూ	3
ప్రముఖులకు	41
ప్రముఖులచే	4
ప్రముఖులతో	52
ప్రముఖులని	3
ప్రముఖులను	58
ప్రముఖులనూ	4
ప్రముఖులనెందరినో	2
ప్రముఖులపై	3
ప్రముఖులలో	36
ప్రముఖులు	639
ప్రముఖులుగా	25
ప్రముఖులున్నారు	6
ప్రముఖులూ	14
ప్రముఖులెందరో	6
ప్రముఖులే	10
ప్రముఖులైన	54
ప్రముఖులైనవారు	2
ప్రముఖుల్ని	8
ప్రముఖుల్లో	14
ప్రముఖ్	10
ప్రముచ్యతే	20
ప్రమేయ	74
ప్రమేయం	467
ప్రమేయంతో	19
ప్రమేయంతోనే	3
ప్రమేయంలేకుండా	4
ప్రమేయంలేని	8
ప్రమేయము	74
ప్రమేయమున్న	3
ప్రమేయముల	4
ప్రమేయములు	16
ప్రమేయములేని	3
ప్రమేయమూ	12
ప్రమేయమే	5
ప్రమేయమేమీ	5
ప్రమేయాన్ని	9
ప్రమేయాలకు	4
ప్రమేయాలు	16
ప్రమేహం	14
ప్రమోచన	2
ప్రమోటర్	7
ప్రమోటర్ల	32
ప్రమోటర్స్	5
ప్రమోట్	19
ప్రమోద	27
ప్రమోదం	12
ప్రమోదః	5
ప్రమోదకుమార	6
ప్రమోదా	3
ప్రమోదాన్ని	3
ప్రమోదిని	2
ప్రమోదూత	10
ప్రమోద్	61
ప్రమోషనిచ్చి	3
ప్రమోషను	25
ప్రమోషనూ	2
ప్రమోషన్	167
ప్రమోషన్ల	15
ప్రమోషన్లకు	5
ప్రమోషన్లను	2
ప్రమోషన్లు	43
ప్రమ్	13
ప్రమ్లోచ	8
ప్రయ	521
ప్రయం	5
ప్రయచ్చ	7
ప్రయచ్ఛ	6
ప్రయచ్ఛతి	21
ప్రయచ్ఛమే	4
ప్రయత	15
ప్రయతో	6
ప్రయత్న	523
ప్రయత్నం	4814
ప్రయత్నంగా	103
ప్రయత్నంగానే	5
ప్రయత్నంచేశాడు	10
ప్రయత్నంచేశారు	12
ప్రయత్నంచేసి	25
ప్రయత్నంచేస్తాడు	2
ప్రయత్నంచేస్తే	7
ప్రయత్నంతో	106
ప్రయత్నంతోనే	10
ప్రయత్నంబు	5
ప్రయత్నంలా	3
ప్రయత్నంలో	658
ప్రయత్నంలోని	7
ప్రయత్నంలోనూ	6
ప్రయత్నంలోనే	43
ప్రయత్నంవల్ల	11
ప్రయత్నతః	13
ప్రయత్నపు	3
ప్రయత్నపూర్వకంగా	45
ప్రయత్నపూర్వకముగా	6
ప్రయత్నమంటూ	5
ప్రయత్నమంతా	27
ప్రయత్నమని	17
ప్రయత్నమన్నమాట	2
ప్రయత్నమా	6
ప్రయత్నమిది	8
ప్రయత్నము	379
ప్రయత్నముగా	6
ప్రయత్నముచేసి	2
ప్రయత్నముతో	11
ప్రయత్నమున	16
ప్రయత్నమునకు	11
ప్రయత్నమును	25
ప్రయత్నముల	19
ప్రయత్నములకు	4
ప్రయత్నములచే	3
ప్రయత్నములను	19
ప్రయత్నములలో	6
ప్రయత్నములు	86
ప్రయత్నములో	20
ప్రయత్నమూ	85
ప్రయత్నమే	161
ప్రయత్నమేదీ	3
ప్రయత్నమేదో	3
ప్రయత్నమేనని	4
ప్రయత్నమేమీ	11
ప్రయత్నమైతే	2
ప్రయత్నమైన	2
ప్రయత్నమైనా	12
ప్రయత్నలు	2
ప్రయత్నలో	5
ప్రయత్నలోపం	5
ప్రయత్నా	39
ప్రయత్నాని	5
ప్రయత్నానికి	134
ప్రయత్నానికీ	3
ప్రయత్నాన్ని	255
ప్రయత్నాన్నీ	4
ప్రయత్నాన్నే	7
ప్రయత్నాల	115
ప్రయత్నాలకి	10
ప్రయత్నాలకు	103
ప్రయత్నాలతో	17
ప్రయత్నాలని	3
ప్రయత్నాలను	161
ప్రయత్నాలనూ	4
ప్రయత్నాలన్ని	3
ప్రయత్నాలన్నింటినీ	3
ప్రయత్నాలన్నీ	63
ప్రయత్నాలలో	49
ప్రయత్నాలవల్ల	6
ప్రయత్నాలు	1323
ప్రయత్నాలుగా	4
ప్రయత్నాలుచేసి	3
ప్రయత్నాలూ	43
ప్రయత్నాలే	30
ప్రయత్నాలేమీ	3
ప్రయత్నాలేవీ	10
ప్రయత్నాలో	4
ప్రయత్నాల్ని	36
ప్రయత్నాల్లో	36
ప్రయత్ని	196
ప్రయత్నిం	157
ప్రయత్నించ	56
ప్రయత్నించం	6
ప్రయత్నించండి	255
ప్రయత్నించక	17
ప్రయత్నించకండి	26
ప్రయత్నించకపోవడం	4
ప్రయత్నించకు	15
ప్రయత్నించకుండా	24
ప్రయత్నించకుండానే	5
ప్రయత్నించకూడదు	17
ప్రయత్నించగా	38
ప్రయత్నించగానే	2
ప్రయత్నించటం	71
ప్రయత్నించటంతో	3
ప్రయత్నించటంలో	8
ప్రయత్నించటము	2
ప్రయత్నించడం	206
ప్రయత్నించడంతో	11
ప్రయత్నించడంలో	7
ప్రయత్నించడమూ	6
ప్రయత్నించడమే	16
ప్రయత్నించడమో	3
ప్రయత్నించడానికి	16
ప్రయత్నించడాన్ని	6
ప్రయత్నించడు	19
ప్రయత్నించదు	7
ప్రయత్నించని	8
ప్రయత్నించను	3
ప్రయత్నించనూ	3
ప్రయత్నించమని	17
ప్రయత్నించరా	2
ప్రయత్నించరాదు	4
ప్రయత్నించరు	40
ప్రయత్నించలేదు	116
ప్రయత్నించవచ్చు	28
ప్రయత్నించవచ్చును	4
ప్రయత్నించవద్దు	6
ప్రయత్నించవలెను	27
ప్రయత్నించవు	4
ప్రయత్నించసాగాడు	13
ప్రయత్నించసాగారు	4
ప్రయత్నించసాగింది	6
ప్రయత్నించా	9
ప్రయత్నించాం	15
ప్రయత్నించాక	3
ప్రయత్నించాడని	5
ప్రయత్నించాడు	623
ప్రయత్నించాడో	4
ప్రయత్నించానని	8
ప్రయత్నించాను	219
ప్రయత్నించానో	3
ప్రయత్నించాము	3
ప్రయత్నించాయి	31
ప్రయత్నించారని	4
ప్రయత్నించారా	8
ప్రయత్నించారు	418
ప్రయత్నించారో	6
ప్రయత్నించాలని	25
ప్రయత్నించాలనే	3
ప్రయత్నించాలన్న	2
ప్రయత్నించాలి	217
ప్రయత్నించాల్సి	2
ప్రయత్నించావు	10
ప్రయత్నించి	539
ప్రయత్నించిందని	3
ప్రయత్నించిందా	6
ప్రయత్నించింది	323
ప్రయత్నించితే	6
ప్రయత్నించిన	183
ప్రయత్నించినందుకు	3
ప్రయత్నించినట్టు	3
ప్రయత్నించినట్లు	18
ప్రయత్నించినది	8
ప్రయత్నించినను	17
ప్రయత్నించినపుడు	22
ప్రయత్నించినప్పటికీ	11
ప్రయత్నించినప్పుడల్లా	4
ప్రయత్నించినప్పుడు	26
ప్రయత్నించినప్పుడే	2
ప్రయత్నించినవారు	6
ప్రయత్నించినా	383
ప్రయత్నించిరి	55
ప్రయత్నించీ	3
ప్రయత్నించు	173
ప్రయత్నించుచు	9
ప్రయత్నించుచున్నారు	4
ప్రయత్నించుట	39
ప్రయత్నించుటయే	4
ప్రయత్నించుదురు	7
ప్రయత్నించును	23
ప్రయత్నించుము	7
ప్రయత్నించెడి	6
ప్రయత్నించెను	87
ప్రయత్నించే	140
ప్రయత్నించేదాన్ని	4
ప్రయత్నించేది	13
ప్రయత్నించేవాడిని	3
ప్రయత్నించేవాడు	38
ప్రయత్నించేవాడే	4
ప్రయత్నించేవారు	34
ప్రయత్నించేవాళ్ళు	5
ప్రయత్నింతురు	17
ప్రయత్నింప	12
ప్రయత్నింపవలెను	9
ప్రయత్నిద్దాం	41
ప్రయత్నిద్దామని	3
ప్రయత్నిద్దాము	3
ప్రయత్నిస్తా	11
ప్రయత్నిస్తాం	37
ప్రయత్నిస్తాడని	6
ప్రయత్నిస్తాడు	157
ప్రయత్నిస్తానని	11
ప్రయత్నిస్తాను	150
ప్రయత్నిస్తాము	19
ప్రయత్నిస్తాయి	33
ప్రయత్నిస్తారని	3
ప్రయత్నిస్తారా	3
ప్రయత్నిస్తారు	213
ప్రయత్నిస్తారో	7
ప్రయత్నిస్తావా	9
ప్రయత్నిస్తావు	4
ప్రయత్నిస్తుంటాడు	18
ప్రయత్నిస్తుంటాను	2
ప్రయత్నిస్తుంటాయి	3
ప్రయత్నిస్తుంటారు	24
ప్రయత్నిస్తుంటుంది	3
ప్రయత్నిస్తుంటే	12
ప్రయత్నిస్తుండగా	11
ప్రయత్నిస్తుందని	4
ప్రయత్నిస్తుంది	117
ప్రయత్నిస్తున్న	68
ప్రయత్నిస్తున్నట్టు	18
ప్రయత్నిస్తున్నట్లు	6
ప్రయత్నిస్తున్నదని	6
ప్రయత్నిస్తున్నది	34
ప్రయత్నిస్తున్నపుడు	4
ప్రయత్నిస్తున్నా	33
ప్రయత్నిస్తున్నాం	15
ప్రయత్నిస్తున్నాడట	2
ప్రయత్నిస్తున్నాడని	11
ప్రయత్నిస్తున్నాడన్న	2
ప్రయత్నిస్తున్నాడు	118
ప్రయత్నిస్తున్నాను	42
ప్రయత్నిస్తున్నామని	4
ప్రయత్నిస్తున్నాము	7
ప్రయత్నిస్తున్నాయి	39
ప్రయత్నిస్తున్నారని	7
ప్రయత్నిస్తున్నారా	7
ప్రయత్నిస్తున్నారు	134
ప్రయత్నిస్తున్నారో	3
ప్రయత్నిస్తున్నావా	4
ప్రయత్నిస్తున్నావు	6
ప్రయత్నిస్తూ	342
ప్రయత్నిస్తూంటాడు	3
ప్రయత్నిస్తూంది	6
ప్రయత్నిస్తూనే	67
ప్రయత్నిస్తే	227
ప్రయత్నిస్తోందని	7
ప్రయత్నిస్తోంది	102
ప్రయత్నేన	25
ప్రయన	5
ప్రయరీ	4
ప్రయర్	4
ప్రయా	217
ప్రయాంతి	3
ప్రయాగ	364
ప్రయాగకు	5
ప్రయాగదాసు	5
ప్రయాగను	3
ప్రయాగలు	4
ప్రయాగలో	20
ప్రయాగలోని	5
ప్రయాగే	4
ప్రయాగ్	6
ప్రయాజనాలను	4
ప్రయాణ	340
ప్రయాణం	2685
ప్రయాణంగా	7
ప్రయాణంచేసి	39
ప్రయాణంచేసిన	3
ప్రయాణంచేసే	8
ప్రయాణంచేస్తూ	6
ప్రయాణంతో	14
ప్రయాణంలా	3
ప్రయాణంలో	297
ప్రయాణంలోని	4
ప్రయాణంలోనే	8
ప్రయాణంలోనో	3
ప్రయాణఖర్చులు	2
ప్రయాణదూరంలో	2
ప్రయాణపు	47
ప్రయాణమంటే	10
ప్రయాణమంతా	7
ప్రయాణమని	6
ప్రయాణమయి	7
ప్రయాణమయింది	9
ప్రయాణమయ్యాం	4
ప్రయాణమయ్యాడు	52
ప్రయాణమయ్యాను	10
ప్రయాణమయ్యారు	30
ప్రయాణమయ్యెను	6
ప్రయాణమవుతాడు	2
ప్రయాణమవుతారు	2
ప్రయాణమవుతుంది	2
ప్రయాణమవుతున్న	3
ప్రయాణమా	8
ప్రయాణమార్గాన్ని	2
ప్రయాణము	408
ప్రయాణముచేసి	13
ప్రయాణమునందు	3
ప్రయాణమునకు	34
ప్రయాణమును	25
ప్రయాణముల	9
ప్రయాణములకు	3
ప్రయాణములు	51
ప్రయాణములో	27
ప్రయాణమూ	5
ప్రయాణమే	19
ప్రయాణమై	77
ప్రయాణమైంది	10
ప్రయాణమైతే	2
ప్రయాణమైన	11
ప్రయాణమైనా	5
ప్రయాణమైనాడు	7
ప్రయాణమైనారు	2
ప్రయాణమైరి	2
ప్రయాణసమయంలో	2
ప్రయాణసాధనాలు	4
ప్రయాణా	4
ప్రయాణానికి	259
ప్రయాణానికీ	2
ప్రయాణాన్ని	79
ప్రయాణాల	17
ప్రయాణాలంటే	2
ప్రయాణాలకి	3
ప్రయాణాలకు	23
ప్రయాణాలకే	2
ప్రయాణాలతో	5
ప్రయాణాలను	4
ప్రయాణాలలో	9
ప్రయాణాలు	145
ప్రయాణాలూ	9
ప్రయాణాల్ని	2
ప్రయాణాల్లో	22
ప్రయాణి	20
ప్రయాణిం	8
ప్రయాణించ	4
ప్రయాణించకుండా	3
ప్రయాణించకూడదు	3
ప్రయాణించగల	3
ప్రయాణించగలదు	4
ప్రయాణించగలరు	3
ప్రయాణించటం	13
ప్రయాణించటానికి	8
ప్రయాణించడం	27
ప్రయాణించడమే	3
ప్రయాణించడానికి	22
ప్రయాణించదు	3
ప్రయాణించలేదు	3
ప్రయాణించలేము	2
ప్రయాణించవచ్చు	6
ప్రయాణించవలసి	6
ప్రయాణించవలసిన	3
ప్రయాణించసాగింది	4
ప్రయాణించాం	5
ప్రయాణించాక	5
ప్రయాణించాడు	16
ప్రయాణించాను	6
ప్రయాణించాయి	7
ప్రయాణించారు	29
ప్రయాణించాలంటే	6
ప్రయాణించాలని	5
ప్రయాణించాలి	11
ప్రయాణించాల్సి	8
ప్రయాణించాల్సిన	3
ప్రయాణించి	152
ప్రయాణించింది	16
ప్రయాణించిన	52
ప్రయాణించినపుడు	3
ప్రయాణించినప్పుడు	3
ప్రయాణించినా	9
ప్రయాణించు	26
ప్రయాణించుచున్న	3
ప్రయాణించుట	4
ప్రయాణించుటకు	10
ప్రయాణించును	7
ప్రయాణించే	73
ప్రయాణించేందుకు	9
ప్రయాణించేటప్పుడు	10
ప్రయాణించేట్లు	3
ప్రయాణించేది	3
ప్రయాణించేవారు	8
ప్రయాణించేవి	8
ప్రయాణిక	5
ప్రయాణికుడి	4
ప్రయాణికుడు	50
ప్రయాణికుని	7
ప్రయాణికురాలు	3
ప్రయాణికుల	55
ప్రయాణికులంతా	4
ప్రయాణికులందరూ	4
ప్రయాణికులకు	16
ప్రయాణికులతో	3
ప్రయాణికులని	4
ప్రయాణికులను	22
ప్రయాణికులు	85
ప్రయాణికులే	2
ప్రయాణికుల్ని	7
ప్రయాణికుల్లో	2
ప్రయాణిస్తాడు	9
ప్రయాణిస్తాయి	19
ప్రయాణిస్తారు	14
ప్రయాణిస్తుంటాడు	3
ప్రయాణిస్తుంటే	3
ప్రయాణిస్తుండగా	8
ప్రయాణిస్తుందని	3
ప్రయాణిస్తుంది	25
ప్రయాణిస్తుందో	4
ప్రయాణిస్తునప్పుడు	2
ప్రయాణిస్తున్న	66
ప్రయాణిస్తున్నది	3
ప్రయాణిస్తున్నపుడు	2
ప్రయాణిస్తున్నా	8
ప్రయాణిస్తున్నాం	3
ప్రయాణిస్తున్నాడు	9
ప్రయాణిస్తున్నాను	4
ప్రయాణిస్తున్నాయి	13
ప్రయాణిస్తున్నారు	18
ప్రయాణిస్తూ	71
ప్రయాణిస్తూంటే	2
ప్రయాణిస్తూనే	5
ప్రయాణిస్తే	24
ప్రయాణిస్తోంది	8
ప్రయాణీకు	7
ప్రయాణీకుడి	12
ప్రయాణీకుడికి	4
ప్రయాణీకుడిని	3
ప్రయాణీకుడు	69
ప్రయాణీకుని	9
ప్రయాణీకునికి	3
ప్రయాణీకుల	76
ప్రయాణీకులంతా	8
ప్రయాణీకులందరికీ	2
ప్రయాణీకులందరూ	7
ప్రయాణీకులకి	3
ప్రయాణీకులకు	46
ప్రయాణీకులతో	7
ప్రయాణీకులని	6
ప్రయాణీకులను	24
ప్రయాణీకులలో	4
ప్రయాణీకులు	97
ప్రయాణీకులూ	5
ప్రయాణీకులే	3
ప్రయాణీకుల్ని	9
ప్రయాణీకుల్లా	2
ప్రయాణీకుల్లో	4
ప్రయాత	6
ప్రయాతం	4
ప్రయాతము	5
ప్రయాతి	17
ప్రయాతు	3
ప్రయాన	7
ప్రయారిటీ	5
ప్రయాస	128
ప్రయాసం	2
ప్రయాసకు	3
ప్రయాసగా	3
ప్రయాసతో	34
ప్రయాసను	6
ప్రయాసపడి	26
ప్రయాసపడుతూ	6
ప్రయాసపడ్డాడు	3
ప్రయాసము	14
ప్రయాసమును	2
ప్రయాసల	13
ప్రయాసలకు	7
ప్రయాసలకోర్చి	9
ప్రయాసలతో	8
ప్రయాసలు	13
ప్రయాసే	5
ప్రయిజు	6
ప్రయిజ్	6
ప్రయిమరీ	11
ప్రయివేటీకరణ	19
ప్రయివేటు	310
ప్రయివేటుగా	19
ప్రయివేట్	45
ప్రయివేట్లు	8
ప్రయుక్త	135
